source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,190,single_type,The compound that is most reactive towards electrophilic nitration is: *,a,Toluene,Benzene,Benzoic acid,"Nitrobenzene

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,191,single_type,(*CH*<sup>3</sup> )2*CHI KOH* ¿ ( *A* )*SO*2*Cl*<sup>2</sup> ¿ (,c,Dimethyl sulphate,Compound (,3-Chloro propene,"1-Chloro-2-iodopropane

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,192,single_type,"How many chiral carbon atoms are present in 2,3,4- trichloropentane? *",b,3,2,1,4,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,193,single_type,,d,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,194,single_type,"Alkyl halides can be obtained by all methods except:

**Options:**
-",c,$$CH_{3}CH_{2}OH + HX/ZnCl_{2}$$ $$CH_{2}=CH-CH_{3}SO_{\frac{2}{l}}Cl_{2}$$,,$$C_{2}H_{5}OH + NaCl$$,$$CH_{3}COOAg + Br_{2}/CCl_{4}$$,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,195,single_type,"$$C \equiv CH$$ $$2 \mod of MeMgBr$$ $$ HgSO_{4}/H_{2}SO_{4} \rightarrow (

**Options:**
-",b,/ (H_{3}O^{\oplus}) \rightarrow (,is:$$,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,196,single_type,The decreasing order of the rate of bromination of the following compounds is: III.*PhMe* IV. *Ph NMe*<sup>2</sup> *,b,(I) > (II) >(III) >(IV),(IV) > (III) > (II) >(I),$$(III) > (IV) > (I) > (II)$$,"$$(III) > (IV) > (II) > (I)$$

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,197,single_type,Which of the following halides has the least dipole moment? *,c,"1,2-Dichlorobenzene",Dichloromethane,Trichloromethane,"Ethyl chloride

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,198,single_type,Reactivity of *PrMgBr* with the following in the decreasing order is: i. Alcoholii. Aldehyde iii. Ketoneiv. Ester *,b,(iv)>(iii)>(ii)>(i),(i)>(ii)>(iii)>(iv),(ii)>(iii)>(i)>(iv),(iv)>(i)>(iii)>(ii),,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,199,numerical,,c,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,200,numerical,,d,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,201,single_type,The decreasing order of *SN*<sup>2</sup> reactivity of alkoxide nucleophiles: i. $$Me_3CO^{\mbox{$\stackrel{\smile}{$}$}}$$ iv. $$Me_2CHO^{\Theta}$$ *,b,(i)>(iv)>(v)>(iii)>(ii),"```

**Options:",(i)>(v)>(iv)>(iii)>(ii),(ii)>(iii)>(iv)>(v)>(i),,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,202,single_type,"Me3C- MgCl on reaction with D2O Porduces:

**Options:**
-",a,Me3CD,Me3COD,(CD)3CD,(CD)3COD,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,203,single_type,"``` (ii)>(iii)>(v)>(iv)>(i) A compound *A* of formula *C*<sup>3</sup> *H*6*Cl*2 on reaction with alkali can give*B* of formula *C*<sup>3</sup> *H*6*O* or *C*of formula *C*<sup>3</sup> *H*4. *B* on oxidation gave a compound of the formula *C*<sup>3</sup> *H*6*O*2. *C* with dilute *H*<sup>2</sup> *SO*4 containing *H<sup>g</sup>* 2+¿ ¿ ion gave *D* of formula *C*<sup>3</sup> *H*6*O*, which with bromine and NaOH gave the sodium salt of *C*<sup>2</sup> *H*4*O*2. Then *A* is: *

**Options:**
-",a,Lucas reagent,"KOH,*AgNO*<sup>3</sup>",AgCl,Vinyl chloride and ethyl chloride can be distinguished by:,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,204,numerical,,a,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,205,numerical,,b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,206,numerical,"MeMgBr + $$H_3O^{\oplus}$$ Mg/ether (

**Options:**
- a) 
- b) 
- c) d)*
- d) is *",a,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,207,single_type,"Which of the following sequence of reaction (reagents) can be used for the conversion of *PhCH*2*CH*<sup>3</sup> into *PhCH*=*CH*<sup>2</sup> *?* *

**Options:**
-",b,SOCl*<sup>2</sup> *; H*2*O,SO*2*Cl*<sup>2</sup> :*alc .KOH,Cl*<sup>2</sup> /*hv ; H*2*O,SOCl*<sup>2</sup> *;alc .KOH,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,208,numerical,,b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,209,single_type,Which of the following is the correct order of stability of the given compounds? $$I. \left( \begin{array}{c} \bigoplus \end{array} \right) \ II. \left( \begin{array}{c} \bigcirc \end{array} \right) \ III. \left( \begin{array}{c} \bigcirc \end{array} \right)$$ *,a,(I)>(II)>(III),$$(III)>(II)>(I)$$,(II)>(I)>(III),"(II)>(III)>(I)

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,210,single_type,"The decreasing order of the rate of the above reaction with nucleophile (*Nu<sup>⊝</sup>* ) (

**Options:**
-",c,PhO^{\Theta}(,ACO^{\Theta}(,OH (,CH_3O^{\Theta}$$,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,211,single_type,Raschig's process is employed for the commercial preparation of: *,c,Ethyl chloride,Grignard's reagent,Chlorobenzene,"Ethanol

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,212,single_type,Which of the following on reaction with acetylene (*CH ≡CH*) produce gas(es)? *,a,"(I),(II),and(III)","(I),(II),and(IV)","(II),(III) and (IV)","(I),(III), and (IV)

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,213,single_type,Propyl ester reacts with isopropyl magnesium bromide to give 2*°* alcohol $$\left(\begin{array}{c} \text{Me} & \text{OH} \\ \text{Me} & \text{Me} \end{array}\right)$$ *,a,Propyl methanoate,Isopropyl formate,Propyl ethanoate,"Isopropyl ethanoate

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,214,numerical,"Which of the following compounds will show faster *Ar SN*<sup>2</sup> reaction? *a)* *b)* *c)* *d)*

**Options:**
- a) 
- b) 
- c) 
- d)",a,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,215,single_type,In the reaction will be: *,c,and (,,"Equimolar mixture of (

**Options:",,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,216,single_type,The decreasing basic order of the following compounds is: i.*H*2*O*ii.*H*<sup>2</sup> *S*iii.*H*<sup>2</sup> *Se*iv.*H*2*Te* *,a,(i)>(ii)>(iii)>(iv),(iv)>(iii)>(ii)>(i),(iii)>(i)>(ii)>(iv),(iv)>(ii)>(i)>(iii),,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,217,numerical,,b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,218,single_type,,c,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,219,single_type,Propane on dichlorination gives ……….isomers and out of them ………..are optically active *,a,"4, 1","3, 1","4,2","3,2",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,220,numerical,,d,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,221,single_type,In the following reactions: I. Ph $$\xrightarrow{\text{PI}}$$ II. Ph $$CD_3$$ the rate of reaction of (I) is faster than that of (II). By which mechanism do both the reactions proceed? *,b,E1,E2,E1cB,"α*-Elimination

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,222,single_type,Me $$\xrightarrow{\text{Me}}$$ five compounds with formula *C*<sup>4</sup> *H*8*Br*<sup>2</sup> . How many structures of (X) are possible? *,b,2,3,4,5,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,223,numerical,,a,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,224,single_type,$$C_2H_5IAgNO_2(X)$$ . Here (X) is: (Major product) *,a,,$$C_2H_5-O-N=O$$,$$C_2H_5-N=O$$,"All of the above

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,225,numerical,"Product on monobromination of this compound is $$H_3C$$ *a)* *b)* *c)* *d)*

**Options:**
- a) 
- b) 
- c) 
- d)",b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,226,single_type,"Methyl oxirane on reaction with *CH*<sup>3</sup> *MgBr*, followed by hydrolysis, gives alcohol. By which of the following mechanisms does the reaction proceed? *",b,SN*<sup>1</sup>,SN*<sup>2</sup>,SN<sup>i</sup>,"SE

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,227,single_type,Which of the following is soluble in water? *,b,CS*<sup>2</sup>,C*<sup>2</sup> *H*5*OH,CCl*<sup>4</sup>,"CHCl*<sup>3</sup>

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,228,single_type,In the following reaction: $$Ph \xrightarrow{Br} \xrightarrow{EtO'/EtOD} Ph \xrightarrow{(Major product)}$$ By which mechanism does the reaction proceed? *,b,E1,E2,"E1cB *

**Options:",in both cases $$OCH_3$$ Ph—CH(OH)CH<sub>3</sub> $$\xrightarrow{SOU1_2}$$ Specific rotation $= + 50^{\circ}$ Cl What is the specific rotation of the product?,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,232,numerical,,b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,233,numerical,,c,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,234,numerical,,b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,235,numerical,,b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,236,single_type,The decreasing nucleophilic order of the following compounds is: i.*NH*3ii.*PH*3iii.*AsH*3iv.*SbH*<sup>3</sup> *,b,(i)>(ii)>(iii)>(iv),(iv)>(iii)>(ii)>(i),(ii)>(i)>(iii)>(iv),"(ii)>(i)>(iv)>(iii) Which of the following is the correct order of the rate of reaction of*C*<sup>6</sup> *H*<sup>6</sup> *,C*<sup>6</sup> *D*6, and *C*6*T*6towards sulphonation?",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,237,numerical,"*C*<sup>6</sup> *H*6>*C*<sup>6</sup> *D*6>*C*6*T*<sup>6</sup> *d)* *C*<sup>6</sup> *H*6>*C*<sup>6</sup> *D*6=*C*6*T*<sup>6</sup>

**Options:**
- a) 
- b) 
- c) 
- d)",c,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,238,single_type,A sample of chloroform which is used by doctors as an anaesthetic is generally tested by: *,a,AgN O*<sup>3</sup> (aq.),Fehling's solution,AgN O*<sup>3</sup> (aq.)after boiling with KOH,"Any of the above

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,239,single_type,The energy of activation is lowest for which reaction? *,c,$$RCH_2 \stackrel{\circ}{OH}_2 \longrightarrow R \stackrel{\circ}{CH}_2$$,$$R_2$$ CHOH<sub>2</sub> $\longrightarrow R_2$ CH,$$R_3C - OH_2 \longrightarrow R_3C^{\oplus}$$,"All have the same energy of activation

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,240,single_type,Which of the following compounds will undergo Friedel-Crafts alkylation with faster rate? *,b,\xrightarrow{\text{KHF}_2} (,$$,,"What is the end product of the reaction? $$(i) \text{ NH}_4\text{HS} \longrightarrow (

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,241,numerical,,b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,242,numerical,"When di-isopropyl cadmium is treated with ethanoyl chloride, the product is: *

**Options:**
- a) 
- b) 
- c) d)* ``` ÓH Me
- d)",b,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,243,single_type,"The decreasing fugacity order of the following compounds is: i. PhSO<sub>3</sub> ii. C<sub>2</sub>H<sub>5</sub>SO<sub>3</sub> iii. C<sub>2</sub>H<sub>5</sub>COO iv. CN v. OH

**Options:**
-",b,(v)>(iv)>(iii)>(ii)>(i) (i)>(ii)>(iii)>(iv)>(v),,(iv)>(v)>(iii)>(ii)>(i) (i)>(ii)>(iii)>(v)>(iv),,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,244,single_type,"Phenol reacts with bromine in carbon disulphide at low temperature to give:

**Options:**
-",b,The formation of less stable carbonium ion,Resonance stabilisation,Larger carbon-halogen bond Inductive effect,"2,4,6-Tribromophenol Aryl halides are less reactive towards nucleophilic substitution reaction as compared to alkyl halides due to:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,246,single_type,The chemical reaction (CH_3)_3 CBr KOH_1 (alc.) (CH_3)_3 C = CH_2 is an example of: ``` *,d,Nucleophilic substitution,Electrophilic substitution,Free radical substitution,"β*-Elimination

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,247,single_type,"In the reaction of *p*-chlorotoluene with*KNH*2 in liquid *N H*3, the major product is: *",b,o*-Toluidine,m*-Toluidine,p*-Toluidine,"p*-Chloroaniline

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,248,single_type,The chemistry of benzene is characterised by which of the following types of reaction? *,d,Addition,Elimination,Polymerisation,"Substitution

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,249,single_type,In the following reactions: I. Ph $$\longrightarrow$$ $$II.Ph \longrightarrow D Br \xrightarrow{Alc.} Ph$$ the rate of reaction of (I) and (II) are same. Bothreactionsproceed by which mechanism *,a,E1,E2,E1cB,"Anti-elimination

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,250,single_type,"In the reaction $$\text{HO} \longrightarrow \text{O} \longrightarrow \text{H}_3 \text{N}^{\oplus} \longrightarrow \text{COO} \xrightarrow{\text{O}} \text{I}_{2}, \text{OH}$$ Thyroxine, a thyroid hormone thathelps to regulate metabolic rate Thyroxine is:

**Options:**
-",b,$$HO \longrightarrow O \bigcirc O \bigcirc$$,$$HO \longrightarrow O \bigcirc O \bigcirc$$,$$HO \longrightarrow O \bigcirc O \bigcirc$$,$$HO \longrightarrow O \bigcirc O \bigcirc$$,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,251,single_type,"1, 2-Dibromopropane on treatment with*X*moles of *NaNH*2 followed by treatment with *C*<sup>2</sup> *H*5*Br* gives a pentyne. The value of *X*is: *",c,1,2,``` 3,"4

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,252,single_type,"(CH3 )2CHCl+NaI →(CH3

**Options:**
-",b,Perkin's reaction,Finkelstein's reaction,Fitting reaction,Sabatier and Senderan's reaction,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,253,single_type,"Reactivity of EtMgBr with the following in the decreasing order is: HCHO MeCHO MeCOMe CI 3C−CHO

**Options:**
-",c,(i)>(ii)>(iii)>(iv),(iv)>(iii)>(ii)>(i),(iv)>(i)>(ii)>(iii),(iii)>(ii)>(i)>(iv),,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,254,single_type,"Methyl ester reacts with

**Options:**
-",b,Methyl propanoate,Methyl butanoate,Methyl ethanoate,``` Methyl formate ```,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,255,single_type,"Fire extinguisher pyrene is:

**Options:**
-",b,CO2,CCl4,CHCl3,H2CO3,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,256,single_type,"The decreasing nucleophilic order t the following compounds is:

**Options:**
-",c,(v)>(iv)>(iii)>(ii)>(i),(i)>(ii)>(iii)>(iv)>(v),(iv)>(v)>(ii)>(iii)>(i),(i)>(ii)>(iii)>(v)>(iv),,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,257,single_type,"The optical isomers which are not mirror images of each other are called:

**Options:**
-",c,Enantiomers,Mesomers,Diastereomers,Metamers,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,258,single_type,"The decreasing fugacity order of the following compounds is:

**Options:**
-",b,(i)>(ii)>(iii)>(iv),(iv)>(iii)>(ii)>(i),(iii)>(ii)>(i)>(iv) ```,```,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,259,single_type,"On mixing a certain alkane with chlorine and irradiating it with ultraviolet light, it forms only one monochloroalkane.

**Options:**
-",d,Propane,Pentane,Iso-pentane,Neo-pentane,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,260,single_type,"In order to convert aniline into chlorobenzene, the reagents needed are:

**Options:**
-",b,CuCl,NaNO2,Cl2,Cl2,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,261,single_type,"The distillation of bleaching powder and acetone gives:

**Options:**
-",a,CHCl3,Chloral,CH3Cl,CCl4,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,262,single_type,"Which of the following cannot be used for the preparation of iodoform?

**Options:**
-",b,Acetone,Methanol,Ethanol,Acetaldehyde ``` (iii)>(ii)>(iv)>(i),,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,263,single_type,"The compound (

**Options:**
-",c,phN H*2and *PhCH*=*O,PhC H*2*NH*2and*PhCH*=*O,PhN H*2and*PhC H*2*CH*=*O,PhC H*2*NH*2and*PhC H*2*CH*=*O,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,264,single_type,"In the following reaction, which of the following steps is wrong? *",c,Step 1,Step 2,Step 3,"None

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,265,single_type,The process of converting one enantiomer of an optically active compound into racemic mixture is called: *,d,Resolution,Inversion,Epimerisation,"Racemisation

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,266,multiple_type,Consider the following reactions: I. $$C_2H_5$$ —I + $NH_3$ $\longrightarrow$ $C_2H_5$ $\stackrel{\bigoplus}{NH_3}$ + $I$ $\stackrel{\bigcirc}{\bigcirc}$ II. $C_2H_5$ —I + $PH_3$ $\longrightarrow$ $C_2H_5$ $PH_3$ + $I$ $\stackrel{\bigcirc}{\bigcirc}$ III. $C_2H_5$ —I + $EtO$ $\stackrel{\bigcirc}{\longrightarrow}$ $C_2H_5$ — $OEt$ + $I$ $\stackrel{\bigcirc}{\bigcirc}$ IV. $Me$ — $S$ — $Me$ 2 + $OH$ $\longrightarrow$ $Me$ — $OH$ + $Me$ 2 $S$ In which of the above reactions does the rate of *SN*<sup>2</sup> reaction decrease with an increase in solvent polarity? *,"c,d",(I),(II),(III),"(IV)

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,267,multiple_type,Toluene when treated with *Br*<sup>2</sup> /*Fe* gives *p*-bromotoluene as the major product because the ( *CH*3) group: *,"a,c",is *para*-directing,is *meta*-directing,activates the ring by hyperconjugation,"deactivates the ring

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,268,single_type,Consider the following compound Which of the following statements are correct? *,,"Loss of Br (

**Options:",,atom results in the formation of the most stable carbocation,The above compound does not show geometrical isomers,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,269,multiple_type,"Among the following, which is/are correct? *",c,Both cyclopentadienyl anion and benzene are aromatic and have the same stability,Benzene is aromatic and more stable than cyclopentadienyl anion and it is non-aromatic,Both cyclopentadienyl anion and benzene are aromatic but benzene is more stable than cyclopentadienyl anion,Cyclopentadienyl anion is more stable than benzene though both are aromatic,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,270,single_type,,,,,,,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,271,single_type,3*°* alcohol can be obtained by the reaction of ketone (di-isopropyl ketone) and *,b,A Isopropyl magnesium bromide,Isopropyl lithium,Di-isopropyl cadmium,"Di-isopropyl zinc

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,272,single_type,$$\begin{array}{c c} \text{Me} & \underline{\text{MeONa/MeOH}} \\ \text{SN}^1 \end{array}$$ Which of the following statements are correct? *,,,,$$\text{(II)} + \underbrace{\text{OMe (III)}}$$ The product is a mixture of,"Product (II) is formed by 1, 2-Me shift and product (III) is formed by 1,2-*H ⊝* shift with ring expansion

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,273,single_type,Aryl halides are less reactive towards nucleophilic substitution reaction as compared to alkyl halides due to *,,The formation of less stable carbonium ion,Resonance stabilisation,Longer carbon–halogen bond,"The inductive effect

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,274,multiple_type,Which of the following statements are correct about Friedel–Crafts reaction? *,"a,c,d",It is an aromatic electrophilic substitution reaction,The reaction intermediate is an *e*- deficient species,The reaction involves alkylation and acylation,"A Lewis acid is used as a catalyst

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,275,single_type,"Consider the following reactions I. $$CH_3 \overset{*}{O} H + PhSO_2Cl$$ (

**Options:**
-",,(,$\Theta$ $$CH_3 \overset{*}{O} - SO_2Ph \xrightarrow{OH} (,,+ (E)$$ II. $$CH_3 \overset{*}{O} H + CH_3COCI$$ (F) (G) The products (,,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,276,single_type,The compounds used as refrigerant are: *,,NH*<sup>3</sup>,CCl*<sup>4</sup>,CF*<sup>4</sup>,"CF*2*Cl*<sup>2</sup>

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,277,single_type,$$\begin{array}{c} D \\ \hline NaNH_2 \\ Liq.NH_3 \end{array}$$ Which of the following statements are correct for the above reaction? *,,The product is a mixture of $$\begin{pmatrix} NH_2 \\ D \\ (I) \end{pmatrix}$$ H $$MH_2$$ $$MH_2$$ $$MH_2$$ $$MH_$$,The product (II) is a cine-substitution product,The reaction proceeds *via*benzene intermediate,"The reaction is *ArSN* (addition-elimination)

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,278,multiple_type,Hexan-3-one can be obtained by the reaction of *EtMgBr*and *,"a,c",Butanamide,Propanamide,Butane nitrile,"Propane nitrile

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,279,single_type,An aromatic molecule will: *,,Have 4 *nπ*-electrons,Have ( 4 *n*+2)*π*-electrons,Be planar,"Be cyclic

**Options:",,,,,,,,,,,
HALOALKANES_AND_HALOARENES.json,503,PHYSICS,HALOALKANES AND HALOARENES,337,280,single_type,Me $$CI \xrightarrow{CN^{\odot}}$$ Which of the following statements are correct? *,,Formation of (I) and (II) proceeds *via SN*<sup>1</sup> mechanism,Formation of (I) and (II) proceeds *via SN*<sup>2</sup>mechanism,Formation of (III) proceeds *via SN*<sup>2</sup> mechanism,"Formation of (IV) proceeds *via SN*<sup>2</sup> mechanism with allylic rearrangement and is called *SN*<sup>2</sup> -prime (*SN*<sup>2</sup> ) mechanism

**Options:",,,,,,,,,,,
