source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,278,numerical,,,,,,,,,,,,,,,,,
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,282,single_type,"Match the following columns

**Options:**
-",,N/A,N/A,N/A,N/A,,,,,,,,,,,
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,283,single_type,"Match the following columns

**Options:**
-",,N/A,N/A,N/A,N/A,,,,,,,,,,,
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,284,single_type,"Match the following and choose the errect option.

**Options:**
-",,N/A,N/A,N/A,N/A,,,,,,,,,,,
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,285,single_type,"Match the following columns

**Options:**
-",,N/A,N/A,N/A,N/A,,,,,,,,,,,
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,286,single_type,"Match the following columns

**Options:**
-",,N/A,N/A,N/A,N/A,,,,,,,,,,,
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,287,single_type,"Match the following columns

**Options:**
-",,N/A,N/A,N/A,N/A,,,,,,,,,,,
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,288,single_type,"Match the following columns

**Options:**
-",,N/A,N/A,N/A,N/A,,,,,,,,,,,
Test_ID-707-BIOLOGY.json,707,MATH,LOCOMOTION AND MOVEMENT,222,289,numerical,Match the following columns Date : *15-09-2019* TEST ID: 707 Time : *04:49:00* BIOLOGY,,,,,,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,0,numerical,,,,,,,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,1,numerical,,d,,,,,Eustachian tube connect middle ear cavity with pharynx 2 (b) Valve of Vieussens joined corpora quadrigemina (four-optic lobes) of mammalian brain with the cerebellum.,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,14,single_type,,,,,,,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,21,numerical,NEURAL CONTROL AND COORDINATION # Active Site Tutorials,b,,,,,"Neurotransmitters. Synaptic knob possess synaptic vesicles containing chemicals called neurotransmitters 22 (a) Neurons regulates the endocrines the activity but endocrine activity do not regulates the neurons 24 (b) The tympanic membrane is a thin, oval, tightly stretched membrane closing the external auditory canal internally. It separates the tympanic cavity from the external auditory meatus 25 (d) Organ of Corti present in cochlea of internal ear, transduce the sound and the information is then passed onto the brain through eighth cranial nerve.",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,22,single_type,"Select the correct statements

**Options:**
-",,Neurons regulates endocrine activity but not vice-versa,Endocrine glands regulates neural activity but not vice-versa,Endocrine glands regulates neural activity and nervous system regulates endocrine glands,Neither hormones control neural activity nor the neurons control the endocrine activity,Neurons regulates the endocrines the activity but endocrine activity do not regulates the neurons,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,23,single_type,"Given below are different components of reflex are I. Effector organ II. Interneuron III. Motor neuron IV. Sensory neuron V. Sensory receptor Arrange these in correct order of action potential that follows a sensory receptor stimulation

**Options:**
-",b,"V, IV, III, II, I","V, IV, II, III, I","V, III, IV, I, II","V, II, IV, III, I",,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,24,single_type,"In humans, tympanic membrane (ear drum) separates lympanic cavity from

**Options:**
-",,Pinna,Auditory meatus,Eustachian tube,Cochlea,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,26,single_type,"The highly specialized cells called neurons can

**Options:**
-",,Detect stimuli,Receive stimuli,Transmit stimuli,All of the above,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,27,single_type,"Which of the following statements are is correct? I. Dendrites are long fibre, with branched distal end II. Axons are short fibres which arise from the cell body III. Cell body of a neuron contains cytoplasm, nucleus with cell organelles and Nissl's granules IV. The dendrites transmits nerve impulses away from the cell body to a synapse The correct option is

**Options:**
-",a,Only III,I and II,"I, II and III","I, II and IV",,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,30,single_type,"Which of the following statements are correct about the midbrain? I. Located between the thalamus/hypothalamus II. Has a canal named cerebral aqueduct passes through III. Dorsal part consists of 4 lobes Choose the correct option

**Options:**
-",,I and II,II and III,I and III,"I, II and III",,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,31,single_type,"Which of the following is the correct function of endocrine system with reference to chemical coordination?

**Options:**
-",b,Provides neural integration through hormones,Provides chemical integration through hormones,Provides an organized network of point to point connections for a quick coordination,None of the above,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,37,numerical,,a,,,,,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,38,single_type,"Which of the following statements are correct for a nerve cell? I. Each neuron has a cell body II. Each neuron has a single axon III. Each neuron has a variable number of dendrites IV. Neurons are the functional units of nervous system Select the correct option

**Options:**
-",,I and IV,"I, II and III",All are incorrect,All are correct,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,39,single_type,"Photoreceptor cells of human eye are

**Options:**
-",c,Rods,Cones,Both (,Ganglion cells,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,41,single_type,"31 pairs of spinal nerves are known in man. Select the option which shows its correct classification into different groups

**Options:**
-",b,"Cervical-1 pair, thoracic-8 pair, lumber-12 pairs, sacral-5 pairs, coccygeal-5 pairs","Cervical-8 pairs, thoracic-12 pairs, lumber-5 pairs, sacral-5 pairs, coccygeal-1 pairs","Cervical-5 pairs, thoracic-5 pairs, lumber-5 pairs, sacral-8 pairs, coccygeal-1 pairs","Cervical-5 pairs, thoracic-8 pairs, lumber-5 pairs, sacral-12 pairs, coccygeal-1 pairs","These are 31 pairs of spinal nerves in human. These are classified into five groups :- cervical-8 pairs, thoracic-12 pairs, lumbar-5 pairs, scaral-5 pairs, coccygeal-1 pairs 42 (d) Gamma amino butyric acid (GABA) is an inhibitory neurotransmitter in the human brain. It is a derivative of glutamic acid.",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,43,single_type,"How many pairs of cranial nerves are found in humans?

**Options:**
-",c,10 pairs,11 pairs,12 pairs,13 pairs,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,46,single_type,"Ependymal cells

**Options:**
-",,Ciliated cells,Type of epithelial cells,Lines the cavities of the central nervous system,All of the above,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,48,numerical,,,,,,,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,49,single_type,"Study of structure, functions and disease of the nervous system is called

**Options:**
-",c,Nervology,Endocrinology,Neurology,Endoneurology,"Study of the structure, functions and diseases of the nervous system is called neurology. Neurology is derived from Greek work neuron - nerve; logos - study 50 (c) Spinal nerves come out from spinal cord (gray matter). There are 37 pair of spinal nerves in rabbit. 31 pairs of spinal nerves are found in man.",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,52,single_type,"Which of the following statements are correct for RAS? I. It screens sensory information II. It is important in overall activation and arousal III. It is concerned with involuntary movements IV. It is the seat of learning, memory, reasoning and creative ability

**Options:**
-",,I and II,II and III,II and IV,I and IV,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,56,single_type,"Choroid becomes thick in the anterior part of eye to form the

**Options:**
-",,Iris,Ciliary body,Pupil,Lens,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,57,single_type,"Maintenance of the ionic gradients across the resting membrane is done by the

**Options:**
-",a,Active transport of ions,Passive transport of ions,Active transport of proteins,Passive transport of proteins,"One ATP is used to transfer 3 N a +¿ ¿ outside and 2K +¿ ¿ inside by N a +¿ ¿ pump, i.e., active transport of ions",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,59,numerical,,b,,,,,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,61,single_type,"Which of the following is not an organ of central nervous system?

**Options:**
-",b,Brain,Cranial nerves,Spinal cord,None of these,Cranial nerves are not part of central nervous system. Cranial nerves are the part of voluntary nervous system and arise from the brain.,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,64,single_type,"In the following diagram showing axon terminal and synapse A, B, C, D and e respectively represents

**Options:**
-",,A-axon terminal B-synaptic cleft C-synaptic vesicles D-neurotransmitters E-receptors,A-axon terminal B-synaptic cleft C-synaptic vesicles D-receptors E- neurotransmitters,A-synaptic cleft B-synaptic vesicles C-axon terminal D- neurotransmitters E-receptors,A-synaptic cleft B-axon terminal C-synaptic vesicles D- neurotransmitters E-receptors,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,67,single_type,"Pneumotaxic centre is present in the

**Options:**
-",a,Pons varoli,Cerebellum,Corpora quadrigemina,Corpus stratum,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,68,single_type,"True about electrical synapses I. pre and postsynaptic neurons are in very close proximity II. pre and postsynaptic neurons are separated by synaptic cleft III. impulse transmission is very fast IV. electrical synapses are common in our system Select the correct option

**Options:**
-",,"I, II, III and IV",I and III,II and IV,I and II,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,70,single_type,"The system that transmits impulses from CNS to skeletal muscles is

**Options:**
-",,Sympathetic neural system,Parasympathetic neural system,Somatic neural system,Autonomic neural system,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,74,single_type,"A person went to ophthalmologist. He had a problem in reading because he was not able to

**Options:**
-",,Contract his iris,Contract ciliary muscle,Contract his pupil,Contract his ligaments,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,76,single_type,"Labyrinth, fluid-filled inner ear consists of

**Options:**
-",,Bony labyrinth,Membranous labyrinth,Both (,Ear drum,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,77,single_type,"Which of the following neuron is also called excitor neuron?

**Options:**
-",b,Afferent neuron,Efferent neuron,Interneuron,Both (,"Efferent neuron. The reflex pathway comprises at least one afferent neuron, i.e., receptor and one efferent (effector or excitor) neuron appropriately arranged in a series",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,78,single_type,"Arrange the following events in a correct order that lead to the formation of an auditory impulse in human ears from the codes given below I. Vibration is transferred from the malleus to the incus and then to stapes II. Basiliar membrane moves up and down III. Nerve impulse is transmitted by cochlear nerve to auditory cortex of brain for impulse analysis and recognition IV. Sound waves pass through ear canal V. Stereocilia of hair cells of organ of Corti rub against tectorial membrane VI. Sound waves causes ear drum to vibrate ## 21 VII. Nerve impulse is generated VIII. Vibrations move from fluid of vestibular canal to the fluid tymapanic canal IX. Membrane at oval window vibrates Codes

**Options:**
-",,"IV, VI, I, IX, VIII, II, V, VII, III","I, II, III, IV, V, VI, VII, VIII, IX","IX, VIII, VII, VI, V, IV, III, II, I","IV, VI, I, VIII, IX, II, V, VII, III","Mechanism of Hearing Sound waves → Tympanic membrane → Vibrations → Ear ossicles (malleus, incus and stapes). The vibrations are passed through the oval window on to the fluid of counter where they generate waves which travel to Scala vestibuli → Reissner's membrane → Scala media → Tectorial membrane is vibrated → Tectorial membrane touches the hair cells organ of corti. As a result, nerve impulses are generated in the afferent neurons. These impulses are carried by the afferent nerve fibres through the auditory nerve to the cortex in the temporal lobe of the cerebral hemisphere of the brain where the impulses are analysed and the sound is recognised. Ear also performs the function of balancing (equilibrium)",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,82,numerical,,,,,,,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,83,single_type,"Our paired eyes are located in sockets of the skull called

**Options:**
-",a,Orbits,Cornea,Iris,Lens,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,85,single_type,"The pressure on either sides of the ear drum gets equalized by

**Options:**
-",b,Pinna,Eustachian tube,Cochlea,Labyrinth,Eustachian tube 86 (a) The given diagram represents a reflex arc and its labelling is as follows:,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,86,single_type,"In a cross-section of the spinal cord A, B, C, D and E represents

**Options:**
-",,"A-White matter, B-Grey matter, C-Dorsal matter, D-Ventral root, E-Spinal nerve","A-White matter, B-Grey matter, C-Ventral root, D-Dorsal root, E-Spinal nerve","A-Grey matter, B-White matter, C-Ventral matter, D-Dorsal root, E-Spinal matter","A-Grey matter, B-White matter, C-Dorsal root, D-Ventral root, E-Spinal nerve",The given diagram represents a reflex arc and its labelling is as follows:,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,88,single_type,"The vestibular apparatus of human ear is composed of

**Options:**
-",,Oval window,Otolith organs,Three semicircular canals,Both (,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,89,single_type,"Read the following statements carefully and select the correct option I. The medulla is connected to the spinal cord II. Medulla contains controlling centres for respiration, cardiovascular reflexes and gastric secretion III. Cerebellum has very convoluted surface in order to provide the additional space for more neurons

**Options:**
-",d,Only I,I and II,Only III,"I, II and III","The hindbrain comprises pons, cerebellum and medulla also called the medulla oblongata. Pons consists of fibre tracts that interconnect different regions of the brain. Cerebellum has very convoluted surface in order to provide the additional space for many more neurons. The medulla of the brain is connected to the spinal cord. The medulla contains centres which control respiration, cardiovascular reflexes and gastric secretions",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,94,single_type,"Which of the following is motor nerve?

**Options:**
-",,Accessory spinal,Vagus,Trigeminal,Facial,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,96,single_type,"Different cranial nerves, with their respective functions are given below. Choose the correct option from the codes given below Name Function I. Hypoglossal Hearing equilibrium II. Glossopharyng eal option from the codes given below Name Function I. Hypoglossal Hearing equilibrium II. Glossopharyng eal Movements of pharynx, larynx, neck, and shoulder III. Pathetic Rotation of eyeball IV. Movement of Oculomotor eyeball Codes

**Options:**
-",,I and II,II and IV,III and IV,"I, II, III and IV",,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,98,single_type,"In the resting stage of a neuron, concentration gradient generates due to

**Options:**
-",,High concentration of K +¿ ¿ and low concentration of N a +¿ ¿ inside the axon,High concentration of N a +¿ ¿ and low concentration of K +¿ ¿ inside the axon,low concentration of N a +¿ ¿ outside the axon,low concentration of K +¿ ¿ outside the axon,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,100,single_type,"At the posterior pole of the eye lateral to the blind spot, there is a yellowish pigmented spot called

**Options:**
-",,Corpus luteum,Fovea,Macula quadrigenina,Macula lutea,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,101,single_type,"Scala vestibuli, scala media and scala tympani of human ear contains

**Options:**
-",a,"Perilymph, endolymph and perilymph respectively","Endolymphy, perilymph and endolymph respectively","Perilymphy, endolymph and endolymph respectively","Perilymph, haemolymph and endolymph respectively","The fluid-filled inner ear called labyrinth consists of two parts, the bony and the membranous labyrinth. The bony labyrinth is a series of channels. Inside these channels lies the membranous labyrinth, which is surrounded by a fluid called perilymph. The membranous labyrinth is filled with a fluid called endolymph. The coiled portion of the labyrinth is called cochlea. The membranes constituting cochlea, the Reissner's and basilar, divide the surrounding perilymph filled bony labyrinth into an upper scala vestibule and a lower scala tympani. The space within cochlea called scala media is filled with endolymph. At the base of the cochlea, the scala vestibuli ends at the oval window, while the scala tympani terminates at the round window which opens to the middle ear",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,105,single_type,"Which of the following is correct regarding electrical synapses? I. Pre and postsynaptic membrane neurons are in very close proximity at electric synapse II. Electric current are involved in the transmission of impulses III. Transmission of an impulse across electrical synapses is very similar to impulse conduction along a single axon IV. Impulse transmission is always faster in electric synapse than that across a chemical synapse V. Electrical synapses are rare in our system The correct option is

**Options:**
-",d,"I, II, III and IV","I, III, IV and V","I, II and IV","I, II, III, IV and V","There are two types of synapses namely electrical synapses and chemical synapses. At electrical synapses, the membrane of pre and post synaptic neuron are in very close proximity transmission of an impulse across electrical synapses is very similar to impulse conduction along a single axon 106 (b) Preganglionic nerve fibres of III (oculomotor), VII (facial), IX (glossopharyngeal) and X (vagus) cranial nerves are a part of parasympathetic nervous system. V, VII, IX and X cranial nerves are mixed nerves.",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,107,single_type,"Odd nerve is

**Options:**
-",b,Optic,Oculomotor,Olfactory,Auditory,"Oculomotor is a motor nerve, while optic, olfactory and auditory nerve are sensory in function.",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,108,single_type,"A neuron is a …… structure

**Options:**
-",,Microscopic,Symmetrical,Non-microscopic,Glant,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,110,single_type,"If an organism has more rods, it will

**Options:**
-",,Active during day,Possess colour vision,Active during night,Both (,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,112,single_type,"The central information processing organ of our body is

**Options:**
-",,Heart,Spinal cord,Brain,All of the above,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,114,single_type,"Give the correct term for each of the following and choose the correct option from the codes given below A. Axon or dendron, covered with one or two sheaths B. Bundles of nerve fibres within the centralnervous system C. Masses of neurons that lie in the peripheral nervous system D. Masses of neurons clustered inside the central nervous system Codes

**Options:**
-",,"A-Nerve fibre, B-Tracts, C-Ganglia, D-Nuclei","A-Tracts, B-Nerve fibre, C-Ganglia, D-Nuclei","A-Ganglia, B-Nuclei, C-Tracts, D-Nerve fibre","A-Ganglia, B-Tracts, C-Nerve fibre, D-Nuclei",,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,116,single_type,"The medulla contains centres which control

**Options:**
-",,Respiration,Cardiovascular reflexes,Gastric secretions,All of the above,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,117,single_type,"Nissl's granules are found in

**Options:**
-",b,Cell body,Dendrites,Both (,Axon,Nissl's granules are found in both cell body and dendrites,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,118,single_type,"In humans, gustatoreceptors are found in

**Options:**
-",,Eyes,Ears,Tongue,Stomach,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,119,single_type,"The …… nerve fibres are enveloped with Schwann cells, which form a myelin sheath around the axon

**Options:**
-",a,Myelinated,Non-myelinatd,Afferent,Efferent,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,121,single_type,"Association areas are regions found in

**Options:**
-",b,Cerebrum,Cerebral cortex,Cerebellum,Diencephalon,"Association areas the neither sensory nor motor in function and are found in the cerebral cortex 122 (c) All the ventricles of the brain and central canal of spinal cord contains lymph-like extracellular fluid called cerebrospinal fluid (CSF). The total amount of CSF is 80-150 mL. CSF contains urea, lactic acid, Na, K +¿ ,C a +¿ ¿¿ etc. 123 (a) Reflexes are classified as the spinal reflexes and the cranial reflexes. The former are so called because their basic neural path leads through spinal nerves and spinal cord. Reflexes at the spinal level have the purpose of removing the animal from harmful stimuli.",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,122,single_type,"The total amount of cerebrospinal fluid in humans is

**Options:**
-",,1 L,2 L,80-150 mL,400-500 mL,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,126,single_type,"When we do physical exercises, the energy demand is increased for

**Options:**
-",,Increasing the chemical coordination,Providing the chemical integration,Integrating all the activities of the organs,Maintaining an increased muscular activity,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,127,single_type,"The system that transmits impulse from the CNS to the involuntary organs and smooth muscles of the body

**Options:**
-",d,Sympathetic neural system,Parasympathetic neural system,Somatic neural system,Autonomic neural system,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,129,single_type,"Cerebral hemispheres of rat are connected by

**Options:**
-",b,Corpus luteum,Corpus callosum,Corpus albicans,Corpus spongiosum,Corpus callosum is a neural connection between two cerebral hemispheres of mammals.,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,131,single_type,"On the basis of nature of nerve fibres, the nerves are

**Options:**
-",c,Medullated and non-medullated nerves,Myelinated and non-myelinated nerves,"Sensory, motor and mixed nerves",Sensory and motor nerves,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,132,single_type,"The process through which two or more organs interact and complement the functions of one another, is called

**Options:**
-",,Coordination,Homeostasis,Chemical integration,Transmission of impulse,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,133,single_type,"Muller's fibres occurs in

**Options:**
-",d,Heart,Kidney,Pancreas,Retina,Muller's fibres occur in retina of eye.,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,135,single_type,"…….. is not involved in knee-jerk reflex

**Options:**
-",c,Muscle spindle,Motor neuron,Brain,Interneurons,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,136,single_type,"The middle layer of human eye, choroid contains …A… and looks …B… in colour Choose the correct option for A, B

**Options:**
-",,"A-blood vessels, B-bluish","A-connective tissue, B-redish","A-bipolar cells, B-blackish","A-muscle fibre, B-brownish",,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,140,single_type,"Wax gland present in the human ear canal is called

**Options:**
-",,Sebaceous gland,Mucous gland,Ceruminous gland,Sweat gland,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,141,single_type,"Inside the skull, the brain is covered by

**Options:**
-",b,Arachnoid,Cranial meninges,Piamater,Duramater,"The human brain is well protected by the skull. Inside the skull, the brain is covered by cranial meninges, consisting of an outer layer called duramater, a very thin middle layer called arachnoid and an inner layer called piamater",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,143,single_type,"…A… is attached to the tympanic membrane and the …B… is attached to the oval window of the cochlea Choose the correct option for A and B

**Options:**
-",a,"A-Malleus, B-stapes","A-Malleus, B-incus","A-Stapes, B-malleus","A-Incus, B-stapes",,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,144,single_type,"Bipolar neurons are found in the

**Options:**
-",,Embryonic stage,Cerebral cortex,Cerebellum,Retina of eye,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,145,single_type,"Consider the statements as True/False I. The axoplasm inside the axon contains high concentration of K +¿ ¿ and negatively charged proteins II. The axoplam inside the axon contains low concentration of N a +¿ ¿ III. The fluid outside the axon contains a low concentration of K +¿ ¿ IV. The fluid outside the axon contains a high concentration of N a +¿ ¿ and negatively charged proteins The correct option is

**Options:**
-",c,"I-True, II-False, III-False, IV-True","I-True, II- True, III-False, IV- False","I-True, II- True, III- True, IV- False","I- False, II- True, III-False, IV- False","When a neuron is not conducting any impulse, i.e., resting, the axonal membrane is comparatively more permeable to potassium ions (K +¿ ¿) and nearly impermeable to sodium ions (N a +¿ ¿). Similarly, the membrane is impermeable to negatively charged proteins present in the axoplasm. Consequently, the axoplasm inside the axon contains high concentration of K +¿ ¿ and negatively charged proteins and low concentration of N a +¿ ¿. In contrast, the fluid outside the axon contains a low concentration of K +¿ ¿, a high concentration of N a +¿ ¿ and thus form a concentration gradient",,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,146,single_type,"Functions of association areas in cerebral cortex includes

**Options:**
-",,Intersensory associations,Memory,Communication,All of the above,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,147,single_type,"Select the correct arrangement of neural organization, according to the increasing degree of complexity

**Options:**
-",b,Lower invertebrates → Vertebrates → Insects,Lower invertebrates → Insects→ Vertebrates,Vertebrates→ Insects→ Lower vertebrates,Vertebrates→ Lower invertebrates → Insects,The neural organization is very simple in lower invertebrates. It is better organized in insects and more developed in vertebrates,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,151,single_type,"Pupil, is the aperture surrounded by the

**Options:**
-",c,Ciliary body,Connective tissue,Iris,Choroid,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,152,single_type,"The system, responsible for providing an organized network of point to point connections for a quick coordination, is called

**Options:**
-",,Endocrine system,Circulatory system,Digestive system,Neural system,,,,,,,,,,,
Test_ID-708-BIOLOGY.json,708,MATH,NEURAL CONTROL AND COORDINATION,221,153,single_type,"The human neural system comprises

**Options:**
-",c,PNS only,CNS only,Both (,None of these,The human neural system comprises of PNS and CNS both. PNS consists of all the nerves (cranial nerves and spinal nerves) associated with CNS. CNS is the site of information processing and control,,,,,,,,,,
